"","ds","dep_var","trend","season","holiday","competitor_sales_B","events","tv_S","ooh_S","print_S","facebook_S","search_S","newsletter","intercept","depVarHat","solID"
"12016",2017-12-11,2260396.66666667,546813.685002367,246444.649546781,0,1108337.71652781,0,39757.7719061155,58495.6206575813,131.04820764957,50871.6938402374,57693.978644066,243327.217843481,0,2351873.38217609,"1_172_6"
"12017",2017-12-18,2399176.66666667,546590.067739377,270503.170585613,0,1067653.95784257,0,267815.400297368,96741.1948195485,4.24587821331736,41229.0830217326,58885.6112218957,267754.847138661,0,2617177.57854498,"1_172_6"
"12018",2017-12-25,3827520,546366.450476387,300955.472399229,507775.197589362,1004006.06819052,0,339684.308585813,58547.94582164,137486.767072326,62506.700860721,55226.6309230993,301157.526894898,0,3313713.068814,"1_172_6"
"12019",2018-01-01,3109461.66666667,546142.833213397,287205.477235859,226431.719283193,1012441.37669549,0,166043.446123356,32497.0336849521,59625.2819443745,59082.4092275776,56594.824954679,339026.444905912,0,2785090.84726879,"1_172_6"
"12020",2018-01-08,2228128.33333333,545919.215950407,224975.23730905,0,1080596.26591762,0,42232.2411437365,26551.4532744825,2376.21310819652,61040.6480165381,57035.4392912963,346534.215019771,0,2387260.9290311,"1_172_6"
"12021",2018-01-15,2202593.33333333,545695.598687417,151925.94084608,0,934424.65292936,0,192230.969327138,13780.6873850352,141820.825559584,39892.8036818309,55218.585914276,242506.515309696,0,2317496.57964042,"1_172_6"
"12022",2018-01-22,1918293.33333333,545451.732095765,103656.385389548,0,872230.615149849,0,52705.7086441607,75950.4462014279,179477.097981471,23188.3826676341,53012.1038213892,175202.080927859,0,2080874.5528791,"1_172_6"
"12023",2018-01-29,1862458.33333333,545207.865504113,82490.2858116566,0,840524.274247025,0,134090.463896538,43810.4985395614,13329.8308184488,12395.7994253385,52278.1552038042,159234.032186675,0,1883361.20563316,"1_172_6"
"12024",2018-02-05,1975951.66666667,544963.998912461,66977.8903020329,0,950169.915721074,0,31338.9388656734,23563.5491711325,37779.7167995123,24455.0323927839,56490.1155681721,274708.845889783,0,2010448.00362263,"1_172_6"
"12025",2018-02-12,1827318.33333333,544720.132320809,40279.3809620537,0,844620.945575397,0,44120.7367405346,75078.9050867384,1388.34449014426,13153.0374764569,1043.19604900965,222711.686615531,0,1787116.36531668,"1_172_6"
"12026",2018-02-19,1656268.33333333,544476.265729157,1991.43926271792,0,791823.174778852,0,8394.54518860382,43222.8264914532,52201.3619292659,6707.48177680314,10.4887047446466,199393.738206092,0,1648221.32206769,"1_172_6"
"12027",2018-02-26,1703790,544232.399137505,-41679.2445703043,0,751316.005619756,0,50921.285897239,78457.288701594,98637.980618371,3322.28008137674,47546.3607357013,190068.687546244,0,1722823.04376748,"1_172_6"
"12028",2018-03-05,1488115,543988.532545854,-87186.3278072162,0,728873.563011827,0,9826.53070645419,45513.7888071698,4629.26531126279,1621.10274445303,47467.5012929299,182268.054577135,0,1477002.01118987,"1_172_6"
"12029",2018-03-12,1727330,543744.665843078,-129984.674087199,0,708691.67201694,0,232629.644421418,94682.2461947005,176335.189059468,785.151629391003,46541.1028674985,141196.763376327,0,1814621.76132162,"1_172_6"
"12030",2018-03-19,1208246.66666667,543500.799140302,-161073.744333476,0,592977.05107095,0,72504.6268215176,57024.1046460791,12806.5384739486,378.893757341517,42516.0767701199,144405.887332762,0,1305040.23367955,"1_172_6"
"12031",2018-03-26,1388960,543256.932437526,-177020.782792076,18958.6853791282,615771.938165764,0,113148.487837422,92659.7674350542,20161.6192562135,182.522338821318,43900.7089086646,188328.612674075,0,1459348.49164059,"1_172_6"
"12032",2018-04-02,2408331.66666667,543013.06573475,-191352.004464041,986154.095524421,526535.756052664,0,25109.6860873568,55541.5698577852,697.117610346215,87.8506834432416,40766.5979534265,152163.498062961,0,2138717.23310311,"1_172_6"
"12033",2018-04-09,1131721.66666667,542769.199031975,-224898.157458367,0,554056.396298625,0,4596.8554971051,46490.8657848781,22.6264269125702,42.2664973902497,42543.6992546866,240767.917068408,0,1206391.66840161,"1_172_6"
"12034",2018-04-16,950015,542525.332329199,-278889.628652102,0,465348.954372394,0,808.572140018735,25146.9020822226,0.732832015678112,42491.5830974964,38455.8739147652,213631.095414462,0,1049519.41753047,"1_172_6"
"12035",2018-04-23,801298.333333333,542281.456103024,-324287.940300625,0,382621.462589611,0,141.203327310375,114459.698619145,0.0237335669662165,25039.2611852071,32274.5515113537,127843.14919909,0,900372.865967683,"1_172_6"
"12036",2018-04-30,779838.333333334,542037.57987685,-328618.918158257,340141.83359717,374501.576474527,0,24.6275782570443,72301.9335012974,0.000768635831736048,70598.922295196,29359.4951839392,108445.811762188,0,1208792.8628798,"1_172_6"
"12037",2018-05-07,889546.666666667,541793.703650676,-295073.97761171,-69463.783772846,431545.723031346,0,4.29440095517661,85773.983905616,2.48930554786709e-05,48887.0473288045,37277.5264755601,55405.8360714679,0,836150.353504763,"1_172_6"
"12038",2018-05-14,862850,541549.827424502,-266243.646294511,0,404311.416384776,0,0.748801576362707,50597.7774612771,56808.3327103438,71651.1490844724,533.676529412449,150771.308163495,0,1009980.59026534,"1_172_6"
"12039",2018-05-21,2601601.66666667,541305.951198327,-281546.486598312,317725.906214013,452619.670268152,1123432.08901312,903.237965601614,59616.7288642045,2239.55776778494,49943.0648407238,5.34342607777739,173930.722730336,0,2440175.78569003,"1_172_6"
"12040",2018-05-28,905008.333333334,541062.074972153,-333725.953779379,0,434444.465078329,0,157.763425192947,33167.1743936597,30113.4639740492,40804.5661913248,36854.5826171201,211302.330241273,0,994180.467113723,"1_172_6"
"12041",2018-06-04,910551.666666667,540818.198745979,-375492.960854208,0,445957.455765766,0,27.5167240013684,17448.5675117072,1077.17909005886,23831.993333102,37303.3878541955,217346.428129517,0,908317.766300119,"1_172_6"
"12042",2018-06-11,923853.333333333,540574.322495965,-370498.314882226,0,423941.061099465,0,25198.6317716498,8891.90454342641,42499.0547608653,12779.4110723873,36446.5711064736,153676.296304046,0,873508.938272052,"1_172_6"
"12043",2018-06-18,982420,540330.44624595,-329969.600228068,0,479426.753668428,0,4613.95487081705,42968.1829655493,1588.50128714966,6505.79630094907,40300.9064927824,188970.142077912,0,974735.083681469,"1_172_6"
"12044",2018-06-25,1056811.66666667,540086.569995936,-293102.430025518,0,494970.745535994,0,811.606377767218,23069.6532106268,95684.327444921,51192.9861941461,39252.7408784934,177916.484435483,0,1129882.68404785,"1_172_6"
"12045",2018-07-02,932326.666666667,539842.693745922,-277104.389517263,0,417217.290015168,0,57357.1663668775,116775.909359627,4431.05067254369,31625.7173779964,33528.0295670243,164810.799387253,0,1088484.26697515,"1_172_6"
"12046",2018-07-09,1126221.66666667,539598.817495908,-258928.931861146,0,522417.635414128,0,11219.8386736204,74189.3500080346,107265.603241242,63700.7253868631,39341.6420669106,161942.251773071,0,1260746.93219863,"1_172_6"
"12047",2018-07-16,1140006.66666667,539354.941245894,-210192.152395483,0,527419.144422666,0,34868.9647256759,86160.4331383684,5240.03132674507,42292.7717453958,39191.9732487133,133765.243367402,0,1198101.35082538,"1_172_6"
"12048",2018-07-23,1479303.33333333,539111.06499588,-139571.572065688,0,676699.732080142,0,48196.2115353508,50871.0748009125,40892.2454672161,24895.8659026227,45968.7735091729,180456.474392319,0,1467519.87061793,"1_172_6"
"12049",2018-07-30,1647193.33333333,538867.185942718,-87167.1368301124,0,807223.779477098,0,9247.84065014662,27773.378776149,1519.58845757625,13418.7619944939,48694.4123997188,141279.400674046,0,1500857.21154183,"1_172_6"
"12050",2018-08-06,2009478.33333333,538623.306889556,-75821.2753378815,0,888136.160115465,0,54896.1765386515,93945.5849358586,61942.5138682118,6851.34252042896,51742.8713098597,278165.05103319,0,1898481.73187334,"1_172_6"
"12051",2018-08-13,1523443.33333333,538379.427836394,-79851.9561635601,0,739752.18300549,0,10682.5814874393,56482.4790440824,2490.87800815857,53837.7101478855,891.654543985421,224425.209788264,0,1547090.16769814,"1_172_6"
"12052",2018-08-20,1420118.33333333,538135.548783232,-51994.2324151414,0,618300.606155864,0,256883.210285623,101641.097867455,81.3059838991276,33755.7457951562,8.95389864860594,200092.315977835,0,1696904.55233257,"1_172_6"
"12053",2016-11-21,2964696.66666667,524237.871250357,417486.020971131,0,1325166.42537911,0,123849.987068726,115291.635843884,63821.5765322507,64471.4277643947,4.81782281021938,202786.247366241,0,2837116.00999891,"1_166_6"
"12054",2016-11-28,2848525,524590.910534449,340629.84985172,0,1369886.80420613,0,28200.8734589964,72877.8506162805,37516.8947015031,60958.4666358621,53710.8923124579,226893.660821202,0,2715266.2031386,"1_166_6"
"12055",2016-12-05,2740160,524937.897078894,266710.883610489,0,1208497.95059121,0,69419.813499786,134166.657027339,1377.65997484254,49742.7761180104,50687.3454793825,286980.341363076,0,2592521.32474303,"1_166_6"
"12056",2016-12-12,2380508.33333333,525284.883623338,247293.790336942,0,1160073.0465741,0,13933.8500119075,88937.2074564498,44.8111815627578,51869.9746519885,47429.8569435399,239160.517717972,0,2374027.9384978,"1_166_6"
"12057",2016-12-19,2230915,525631.870167783,276929.57753213,-334866.409613672,1046025.85870563,0,2495.3431431495,148368.113666142,1.45146048663709,41751.8664300706,45900.0447401957,160514.914400052,0,1912752.63063196,"1_166_6"
"12058",2016-12-26,3659425,525978.856712227,302235.664746801,1047482.42819811,1134509.15172373,0,335713.714395697,102090.017277936,0.047007243042337,62790.9982966558,48645.0493287663,90471.7045569786,0,3649917.63224414,"1_166_6"
"12059",2017-01-02,2827008.33333333,526325.843256672,278561.142337158,0,1100457.66455424,0,287616.749082274,160678.692151461,210961.828172498,59335.4798100717,47508.0031263189,252013.835229922,0,2923459.23772062,"1_166_6"
"12060",2017-01-09,2042143.33333333,526672.829801116,211129.443559811,0,1000246.16354781,0,109971.77865693,114328.306172542,20323.4682462133,61295.8559548255,46534.1388813841,228034.547575802,0,2318536.53239643,"1_166_6"
"12061",2017-01-16,2113358.33333333,527015.45242012,140754.863162753,0,983442.395018531,0,52859.704912035,72098.1158588597,8912.99531772142,62845.0719505902,45248.7795748471,254064.803136607,0,2147242.18135206,"1_166_6"
"12062",2017-01-23,2179918.33333333,527358.075039123,98234.3565414319,0,1027033.01253846,0,10240.7112342107,41198.4329459578,101013.260488133,64209.0085361978,46255.2742513805,205360.867908225,0,2120902.99948312,"1_166_6"
"12063",2017-01-30,2370613.33333333,527700.697658127,79894.022489526,0,1041605.87672519,0,187556.416805674,22028.5355131819,4795.78000763375,59790.6538336824,47017.8824055625,226227.102428198,0,2196616.96786677,"1_166_6"
"12064",2017-02-06,1814556.66666667,528043.320277131,63160.7689378007,0,887706.498171721,0,50681.3470455968,11326.848566376,157.695972541087,38734.8672586169,41044.189868921,150715.813658838,0,1771571.34975754,"1_166_6"
"12065",2017-02-13,1951668.33333333,528385.942896134,34071.7081248372,0,923181.560903518,0,9773.94879883607,106004.159662442,5.10968042835693,64611.89933726,614.734377651581,182488.788925533,0,1849137.85270664,"1_166_6"
"12066",2017-02-20,1918238.33333333,528728.565515138,-5552.28741871578,0,900762.153681825,0,1736.33675264589,65510.8630510405,97888.6608179526,43063.3680491601,6.15910562428758,192919.774633149,0,1825063.59418782,"1_166_6"
"12067",2017-02-27,1472390,529071.188134141,-49679.2931245307,0,704751.502110295,0,303.754784404444,36894.0741570822,4581.4003731615,72588.6182381171,36229.31379588,219725.435476259,0,1554465.99394481,"1_166_6"
"12068",2017-03-06,1477865,529375.384287448,-95128.0044602965,0,688122.084897311,0,52.9948082039271,19551.9622346782,130152.18546209,50799.5170699228,37052.3400578414,181909.193476321,0,1541887.65783352,"1_166_6"
"12069",2017-03-13,1300166.66666667,529679.580440754,-136489.128815993,0,604552.622495443,0,34773.0753543601,10003.8603435749,7138.75635038251,31277.7178263309,34912.240525967,214610.959120241,0,1330459.68364106,"1_166_6"
"12070",2017-03-20,1160205,529983.77659406,-164678.602200384,0,531033.75032389,0,6490.05271785224,5023.06009267884,172598.167097192,17385.680313773,32675.7872920652,215481.881203833,0,1345993.55343496,"1_166_6"
"12071",2017-03-27,1356871.66666667,530287.972747367,-178831.656459984,0,657023.122796144,0,1145.7045789384,50954.1611042877,12234.3506054114,46151.315981965,37643.6077820242,226762.152382332,0,1383370.73151849,"1_166_6"
"12072",2017-04-03,1355833.33333333,530592.168900673,-195243.08017098,0,663854.230850117,0,200.205202028588,27809.1958186568,412.086175034959,27705.3662980718,36566.4256353038,137082.601869288,0,1228979.20057819,"1_166_6"
"12073",2017-04-10,1176266.66666667,530896.365053979,-233240.964026104,18971.5323069891,544649.736916151,0,34.9221087987039,161620.132159411,13.3631590807564,15130.8030786042,32118.9666946956,81042.9759017164,0,1151237.83335332,"1_166_6"
"12074",2017-04-17,1955281.66666667,531200.561207286,-288406.966821296,986822.340725581,448776.325605228,0,21577.145954145,115298.63942081,0.432797736122562,7784.45742020065,31453.4303759038,128532.753081241,0,1983039.11976684,"1_166_6"
"12075",2017-04-24,1029928.33333333,531453.225994911,-328203.963912375,0,485680.540793296,0,3922.37828900099,146846.316234151,0.0140166152263918,3873.75160141662,29889.2098042621,169920.91883833,0,1043382.39165961,"1_166_6"
"12076",2017-05-01,2263143.33333333,531705.890782535,-324142.820645307,340372.323080554,414871.452042628,0,169620.971664117,100632.946204062,0.000453942401061586,1894.64620385499,25830.5656992881,129455.433071123,0,1390241.4085568,"1_166_6"
"12077",2017-05-08,813771.666666667,531958.55557016,-287715.257996038,0,382285.513900495,0,43545.6982448762,146159.786016368,1.47013877001731e-05,918.701099665924,26327.7112013747,128265.985510921,0,971746.693562525,"1_166_6"
"12078",2017-05-15,880871.666666667,532211.220357785,-264870.196633072,0,431548.272854235,0,8274.3257529784,99979.478970774,4.76119436092851e-07,443.591143418881,334.130671865881,175971.515783363,0,983892.338901824,"1_166_6"
"12079",2017-05-22,919185,532463.885145409,-288861.734560889,-69510.8543476895,443947.469241634,0,1465.6941733711,86241.1123058185,1.54196135792377e-08,52270.2337409182,3.34002543659592,190660.9913323,0,948680.137056325,"1_166_6"
"12080",2017-05-29,826321.666666667,532716.549933034,-343040.256824727,0,393473.496976989,0,256.276954642749,50879.7072356027,60771.6193017512,32446.4953187007,22851.7914245409,138597.226841191,0,888952.907161725,"1_166_6"
"12081",2017-06-05,833798.333333333,532941.885649833,-377907.818650864,317941.206047047,383004.199418914,0,29375.7756020663,71871.3998658235,2433.50514570564,49559.406930366,26316.7158767432,88247.3868847743,0,1123783.66277041,"1_166_6"
"12082",2017-06-12,746271.666666667,533167.221366631,-364368.573442726,0,365004.627417292,0,5423.44046364643,41048.194545415,79.4196968858506,30306.84064036,23302.1856339394,85740.8284556012,0,719704.184777045,"1_166_6"
"12083",2017-06-19,1036406.66666667,533392.55708343,-321671.231392249,0,462181.124029018,0,168856.974381782,21941.3470219639,2.57273083573764,17853.2908606599,29321.3373069929,87610.0300281789,0,999488.002050613,"1_166_6"
"12084",2017-06-26,927931.666666667,533617.892800229,-288568.609720128,0,434861.534905248,0,43257.5342899589,114961.350482189,33764.7120039405,9301.8475045455,26256.8620173998,54464.2330750874,0,961917.357358469,"1_166_6"
"12085",2017-07-03,1126943.33333333,533843.228517027,-274730.3350327,0,511479.692512367,0,25995.9260572757,72610.0964155722,92109.6895303437,60444.1663175606,32713.734157633,116178.654062292,0,1170644.85253737,"1_166_6"
"12086",2017-07-10,1184220,534068.564233826,-252524.98933887,0,579786.517001439,0,4767.17695554908,41538.2660295543,4200.54576155796,39307.341481825,32385.960203106,110140.515501993,0,1093669.89782998,"1_166_6"
"12087",2017-07-17,1315508.33333333,534293.899950624,-197975.36046121,0,557805.336236352,0,36498.0882396668,101192.16673081,198989.367433475,22759.042862239,33082.3874618553,76659.7306705433,0,1363304.65912436,"1_166_6"
"12088",2017-07-24,1279360,534444.857185412,-127522.458799066,0,625837.278557567,0,6835.88159442236,61821.8150456523,17238.2668896405,12135.7350818247,33154.0333556106,143737.829913083,0,1307683.23882415,"1_166_6"
"12089",2017-07-31,1455811.66666667,534595.8144202,-82121.0378379061,0,650067.121669643,0,45203.5020954971,127406.70823089,8037.77965396914,6158.53926252063,36425.3021035278,138961.275386164,0,1464735.00498451,"1_166_6"
"12090",2017-08-07,1553355,534746.771654988,-76715.1947496304,0,721618.377597489,0,8618.78168655527,118456.84565735,87552.6795607314,3042.59548749395,40073.911684809,131275.563227417,0,1568670.3318072,"1_166_6"
"12091",2017-08-14,1374855,534897.728889776,-78230.2629457151,0,616222.273097248,0,160644.63679375,75466.0379028707,3913.70464378003,1482.72856026972,593.157393791678,176805.496368318,0,1491795.50070409,"1_166_6"
"12092",2017-08-21,1970110,535048.686124564,-41632.2031162792,0,921071.146822477,0,40235.5471971064,43448.230350483,105658.615391061,36313.2688777834,5.94187314400274,190946.535446299,0,1831095.76896664,"1_166_6"
"12093",2017-08-28,2336431.66666667,535199.643359351,37825.8450049129,0,1028795.89806986,0,349054.649506471,23340.7188907349,5126.17275569008,35203.4371219935,46165.5539847095,239136.793486005,0,2299848.71217973,"1_166_6"
"12094",2017-09-04,2002065,535177.645967384,118712.353378105,0,980247.862104622,0,179097.301597921,12033.1449401456,168.738139069275,19957.9788034172,44489.5651668056,217172.430365145,0,2107057.02046261,"1_166_6"
"12095",2017-09-11,2027418.33333333,535155.648575417,160442.897924852,0,864448.502211567,0,253786.00590964,112476.388671771,33437.0919809001,28193.5792588223,41032.6043283145,136010.424966176,0,2164983.14382746,"1_166_6"
"12096",2017-09-18,1886570,535133.65118345,166394.794501506,0,923095.412567943,0,85096.7632796015,70609.4497491422,1210.22900341808,15434.302722715,44277.4079717255,163805.08989248,0,2005057.10087198,"1_166_6"
"12097",2017-09-25,2529721.66666667,535111.653791483,173337.163703731,0,1087592.21048009,0,311983.224659707,114919.311107997,39.3443312492197,45578.7131654178,48346.0877614966,203947.334527177,0,2520855.04352835,"1_166_6"
"12098",2017-10-02,2357930,535089.656399516,204516.790128594,35749.1432938753,1144594.81768181,0,363860.452486003,99912.7172447653,1.27436406936881,27277.6147226609,47419.9850581419,231651.653183817,0,2690074.10456325,"1_166_6"
"12099",2017-10-09,3003391.66666667,535067.659007549,246399.900704777,0,1195769.13041897,0,312415.785972772,148502.561715185,162803.874062025,57414.2370187669,49512.8695299986,199136.953989071,0,2907022.97241911,"1_166_6"
"12100",2017-10-16,2283685,535045.661615582,275232.448747525,0,1117883.40351992,0,133148.020083168,102219.317805186,10810.8566419761,57590.1247961761,48196.8316202005,265623.245266007,0,2545749.91009574,"1_166_6"
"12101",2017-10-23,2584721.66666667,534926.74807116,294274.909091377,0,1138280.30612056,0,231087.44300495,89531.4884055979,362.450516594896,59106.3256138936,49231.2004318076,266225.940881385,0,2663026.81213732,"1_166_6"
"12102",2017-10-30,2565400,534807.834526738,329694.090065941,-163037.970178671,1219270.89534912,0,96164.3702432059,53222.8693269459,11.7517326553885,60785.160470207,50862.8619147863,179535.533622262,0,2361317.39707319,"1_166_6"
"12103",2017-11-06,3407085,534688.920982316,388767.234752252,0,1362450.45639762,0,127695.221238133,144306.151199178,189193.572035577,56674.7291582671,54552.0068901311,213743.25904059,0,3072071.55169407,"1_166_6"
"12104",2017-11-13,2803291.66666667,534570.007437895,436399.949300563,0,1373006.04905164,0,29355.2289881286,98226.9824513811,15141.2530548395,65073.2888416935,978.900104290535,204651.442589281,0,2757403.10181971,"1_166_6"
"12105",2017-11-20,3303155,534451.093893473,426536.538490478,0,1417999.25540137,0,243916.720381249,109238.22014384,7116.56063694575,57429.1037231841,9.8370637153579,201081.38666988,0,2997778.71640414,"1_166_6"
"12106",2017-11-27,3103743.33333333,534332.180349051,356119.463804779,0,1465364.40280658,0,78953.4849838508,68038.5485206928,88781.1852148172,51741.2780026177,65145.6839301415,260582.93570276,0,2969059.16331529,"1_166_6"
"12107",2017-12-04,2793875,534213.266804629,276818.193176474,0,1237191.8037939,0,159458.258594474,97135.7909812787,3989.9090785042,45853.731044224,61108.2606701086,215541.503204217,0,2631310.71734781,"1_166_6"
"12108",2017-12-11,2260396.66666667,533994.891735724,246136.007896575,0,1107185.60007004,0,39810.0934127043,58776.9712838669,130.860213485047,51082.9637319376,57685.1057811411,256019.932989033,0,2350822.42711451,"1_166_6"
"12109",2017-12-18,2399176.66666667,533776.516666819,270164.398593164,0,1066544.13212998,0,268167.847241939,97206.4979558195,4.23978732247883,41400.3071986247,58876.5550956082,279835.781356337,0,2615976.27602561,"1_166_6"
"12110",2017-12-25,3827520,533558.141597914,300578.56263953,508119.28006146,1002962.40442485,0,340131.335517598,58829.5481200595,137289.536523567,62766.2908787545,55218.1375181113,311770.56817596,0,3311223.8054578,"1_166_6"
"12111",2018-01-01,3109461.66666667,533339.766529009,286845.787656048,226585.155658389,1011388.94443119,0,166261.960462663,32653.3370231662,59539.7469701492,59327.7781794765,56586.1211326184,347425.521881281,0,2779954.11992399,"1_166_6"
"12112",2018-01-08,2228128.33333333,533121.391460104,224693.483460361,0,1079472.98668278,0,42287.8190691917,26679.1597236763,2372.80433057174,61294.1495243956,57026.6677063477,355222.930093694,0,2382171.39205112,"1_166_6"
"12113",2018-01-15,2202593.33333333,532903.016391199,151735.672267809,0,933453.319007276,0,192483.946630595,13846.969355939,141617.377621675,40058.4782972653,55210.0937465448,261351.999998816,0,2322660.87331712,"1_166_6"
"12114",2018-01-22,1918293.33333333,532664.866692721,103526.568500036,0,871323.931896449,0,52775.0697262809,76315.7505672116,179219.630537306,23284.6839056129,53003.950992591,194936.224450229,0,2087050.67726844,"1_166_6"
"12115",2018-01-29,1862458.33333333,532426.716994242,82386.9768618147,0,839650.54971787,0,134266.927887197,44021.2170696569,13310.708615613,12447.2791187482,52270.1152503118,175568.371831738,0,1886348.86334719,"1_166_6"
"12116",2018-02-05,1975951.66666667,532188.567295764,66894.0087220184,0,949182.214606821,0,31380.1811289526,23676.884481405,37725.5202071054,24556.5940207763,56481.4278495603,285267.930835901,0,2007353.3291483,"1_166_6"
"12117",2018-02-12,1827318.33333333,531950.417597286,40228.9359853328,0,843742.962558609,0,44178.7999394364,75440.0175380558,1386.3528515925,13207.6619757296,1043.03561397355,237715.58762651,0,1788893.77168653,"1_166_6"
"12118",2018-02-19,1656268.33333333,531712.267898808,1988.9452296705,0,791000.075016293,0,8405.59246893012,43430.718452706,52126.4768804823,6735.33791528787,10.4870916674825,214716.034839757,0,1650125.9357936,"1_166_6"
"12119",2018-02-26,1703790,531474.118200329,-41627.0464363738,0,750535.013037663,0,50988.2986665128,78834.6504094401,98496.4802873924,3336.07749404388,47539.0484935695,204788.489523385,0,1724365.12967596,"1_166_6"
"12120",2018-03-05,1488115,531235.968501851,-87077.1376416383,0,728115.899336705,0,9839.46248976231,45732.6997759154,4622.62443551062,1627.83517609431,47460.2011787367,196589.995207727,0,1478147.54846066,"1_166_6"
"12121",2018-03-12,1727330,530997.818694854,-129821.884250271,0,707954.987406607,0,232935.786664552,95137.6462565435,176082.22881577,788.412360205877,46533.9452258203,155750.529821896,0,1816359.47099598,"1_166_6"
"12122",2018-03-19,1208246.66666667,530759.668887857,-160872.019255056,0,592360.651746599,0,72600.0434187787,57298.3776151525,12788.1669559857,380.467301232759,42509.5381445968,157561.742737357,0,1305386.6375525,"1_166_6"
"12123",2018-03-26,1388960,530521.51908086,-176799.086006928,18971.5323069891,615131.843568588,0,113297.392040754,93105.439834223,20132.6965655833,183.280353187357,43893.9573380222,200730.88315978,0,1459169.45824106,"1_166_6"
"12124",2018-04-02,2408331.66666667,530283.369273863,-191112.359584201,986822.340725581,525988.422418603,0,25142.7306103036,55808.7121718371,696.117565819994,88.2155268949878,40760.3283834634,165925.703612817,0,2140403.58070498,"1_166_6"
"12125",2018-04-09,1131721.66666667,530045.219466865,-224616.500142723,0,553480.454973891,0,4602.90499117,46714.4762715794,22.5939683517104,42.4420299438586,42537.1563810509,252168.985907399,0,1204997.73384753,"1_166_6"
"12126",2018-04-16,950015,529807.069659868,-278540.35365112,0,464865.224385635,0,809.636226624278,25267.8529597488,0.731780737335631,42668.0504309289,38449.9597152954,227665.596587385,0,1050993.7680951,"1_166_6"
"12127",2018-04-23,801298.333333333,529568.910552727,-323881.809491049,0,382223.727785883,0,141.389151879158,115010.223727332,0.0236995201663938,25143.2491124711,32269.5879488078,144145.994624124,0,904621.297111695,"1_166_6"
"12128",2018-04-30,779838.333333334,529330.751445585,-328207.363330933,340372.323080554,374112.282288031,0,24.659988322706,72649.6893511127,0.000767533191313862,70892.1192686308,29354.979933259,121866.125591174,0,1210395.56838327,"1_166_6"
"12129",2018-05-07,889546.666666667,529092.592338444,-294704.433701748,-69510.8543476895,431097.131485311,0,4.30005241694368,86186.5372526797,2.485734534382e-05,49090.074993406,37271.793496307,66113.877754585,0,834641.01934857,"1_166_6"
"12130",2018-05-14,862850,528854.433231303,-265910.208832995,0,403891.134885792,0,0.749787004487399,50841.1412587265,56726.8387682491,71948.7159505338,533.594454318946,161420.028951557,0,1008306.42845449,"1_166_6"
"12131",2018-05-21,2601601.66666667,528616.274124161,-281193.884209122,317941.206047047,452149.172365345,1123608.42070381,904.426633097371,59903.4717658864,2236.34502799241,50150.4781408041,5.34260430246821,185841.41330002,0,2440162.66650335,"1_166_6"
"12132",2018-05-28,905008.333333334,528378.11501702,-333308.003017289,0,433992.860291502,0,157.971042966654,33326.7009562105,30070.2649436907,40974.02735193,36848.9146831796,223508.029402057,0,993948.880671267,"1_166_6"
"12133",2018-06-04,910551.666666667,528139.955909878,-375022.702046432,0,445493.883231337,0,27.5529362030869,17532.4911514946,1075.63383135819,23930.967482976,37297.6508976734,230456.795802818,0,908932.229197306,"1_166_6"
"12134",2018-06-11,923853.333333333,527901.796779456,-370034.311254986,0,423500.374595401,0,25231.7933477408,8934.6725811708,42438.0880797021,12832.4839030608,36440.9659213726,169126.534200031,0,876372.39815295,"1_166_6"
"12135",2018-06-18,982420,527663.637649034,-329556.35383737,0,478928.389816904,0,4620.02686777765,43174.8501493796,1586.22251525589,6532.8148406549,40294.7085423642,202246.812427276,0,975491.108971276,"1_166_6"
"12136",2018-06-25,1056811.66666667,527425.478518612,-292735.355236721,0,494456.223713318,0,812.674457450913,23180.6129937018,95547.0642536225,51405.5904113954,39246.70412739,191715.198016021,0,1131054.19125479,"1_166_6"
"12137",2018-07-02,932326.666666667,527187.319388189,-276757.350308998,0,416783.592867516,0,57432.6487999744,117337.574914485,4424.6941440258,31757.0588250962,33522.8732297863,178656.76975006,0,1090345.18161013,"1_166_6"
"12138",2018-07-09,1126221.66666667,526949.160257767,-258604.655180916,0,521874.582564246,0,11234.6040599824,74546.1839018173,107111.726222814,63965.2741828197,39335.5916435301,175412.3654667,0,1261824.83311876,"1_166_6"
"12139",2018-07-16,1140006.66666667,526711.001127345,-209928.912544689,0,526870.892506872,0,34914.8525277375,86574.8452183157,5232.51428146064,42468.413416271,39185.9458431752,147163.870656223,0,1199193.42303271,"1_166_6"
"12140",2018-07-23,1479303.33333333,526472.841996923,-139396.775816699,0,675996.303074096,0,48259.6380876576,51115.7530963843,40833.5838215519,24999.2583099907,45961.7038870778,192818.427058076,0,1467060.73351506,"1_166_6"
"12141",2018-07-30,1647193.33333333,526234.680129066,-87057.9706988759,0,806384.670794272,0,9260.01087328317,27906.9624089901,1517.40854403432,13474.4900463695,48686.9235966133,154803.281892828,0,1501210.45758658,"1_166_6"
"12142",2018-08-06,2009478.33333333,525996.518261209,-75726.3185044342,0,887212.943056663,0,54968.4202918793,94397.4418246537,61853.654727351,6879.79611186702,51734.9136786603,287852.271011085,0,1895169.64045893,"1_166_6"
"12143",2018-08-13,1523443.33333333,525758.356393352,-79751.951397509,0,738983.211010759,0,10696.6398395774,56754.1469172423,2487.30473891307,54061.2978905711,891.517414795666,239090.667075796,0,1548971.1898835,"1_166_6"
